account_id,chat_id,chat_type,date,cost_dialog,cost_task,total_cost_tasks,cost_classification,cost_qc,cost_check_list,total_cost_classifications,cost_amocrm_call,total_cost,has_tasks,has_classifications,has_amocrm_call,num_services,has_both,n_tasks,n_classifications,n_amocrm_calls
21782287,45038593789,avito,2025-02-09,0.0,0.0,0.0,24.650081559439858,0.0,0.0,24.650081559439858,6.731732677584958,31.381814237024816,0,1,1,2,1,0,52,70
11606517,54236440230,avito,2025-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,32836120500,avito,2025-02-09,2.007424384137788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.818364866058687,0,0,0,2,1,0,0,0
11606517,09697788870,whatsapp,2025-02-09,0.0,4.089541613374235,4.089541613374235,0.0,0.0,0.0,0.0,6.721398868546664,0.0,1,0,1,0,0,37,0,26
23931208,11585672433,vk,2025-02-09,0.0,3.9296737121405667,3.9296737121405667,0.0,0.0,0.0,0.0,14.126151281231623,18.05582499337219,1,0,1,2,1,31,0,31
21782287,45038593789,avito,2025-02-10,2.006834008980397,0.0,0.0,12.896134287891455,0.0,0.0,12.896134287891455,5.788150055382469,20.69111835225432,0,1,1,2,1,0,74,47
11606517,40796143036,telegram,2025-02-10,0.0,8.41751997937387,8.41751997937387,0.0,0.0,0.0,0.0,2.4587570181548215,10.876276997528691,1,0,1,2,1,20,0,36
23931208,55485246939,viber,2025-02-10,2.012425671220975,5.147663261454328,5.147663261454328,0.0,0.0,0.0,0.0,0.0,13.64106119028415,1,0,0,2,1,20,0,0
23931208,08272999992,telegram,2025-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.480972257608847,0.0,0,0,1,0,0,0,0,50
21782287,47570492622,instagram,2025-02-11,2.006531437290911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.180175062050296,0,0,0,3,1,0,0,0
21782287,75808774008,whatsapp,2025-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,00736226975,max,2025-02-11,0.0,3.870154651111406,3.870154651111406,39.40187192506186,0.0,0.0,39.40187192506186,1.9016170485861152,0.0,1,1,1,0,0,35,102,44
21782287,75026598794,viber,2025-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,32836120500,avito,2025-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,33932214573,avito,2025-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,07182214050,instagram,2025-02-11,0.0,6.517281806085084,6.517281806085084,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,24,0,0
11606517,55703215234,telegram,2025-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3508654464712504,9.868147252556334,0,0,1,2,1,0,0,34
23931208,08272999992,telegram,2025-02-11,0.0,4.416936637037284,4.416936637037284,0.0,0.0,0.0,0.0,8.593517882228381,13.010454519265664,1,0,1,2,1,21,0,45
23931208,55485246939,viber,2025-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,04094696028,max,2025-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,39257271584,viber,2025-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6432077565510435,0.0,0,0,1,0,0,0,0,28
21782287,76466722856,telegram,2025-02-12,0.0,0.0,0.0,17.36137313393884,0.0,0.0,17.36137313393884,0.0,0.0,0,1,0,0,0,0,47,0
21782287,25780840970,avito,2025-02-12,2.0115331238608984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.016114014350784,0,0,0,2,1,0,0,0
11606517,66840296179,vk,2025-02-12,0.0,8.126893899551867,8.126893899551867,0.0,0.0,0.0,0.0,1.9302904411416821,10.05718434069355,1,0,1,2,1,23,0,38
23931208,11585672433,vk,2025-02-12,0.0,3.4047314040482206,3.4047314040482206,8.630590741877537,0.0,0.0,8.630590741877537,5.337491282492057,17.372813428417814,1,1,1,3,1,24,49,39
21782287,39257271584,viber,2025-02-13,0.0,20.368369383248847,20.368369383248847,21.97063719005762,0.0,0.0,21.97063719005762,6.641782079550774,48.980788652857235,1,1,1,3,1,31,66,34
11606517,55703215234,telegram,2025-02-13,0.0,15.546117762827487,15.546117762827487,0.0,0.0,0.0,0.0,2.9484440258243834,0.0,1,0,1,0,0,32,0,32
11606517,96189766454,instagram,2025-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.494561788651872,0,0,0,2,1,0,0,0
23931208,08272999992,telegram,2025-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,95855921324,instagram,2025-02-13,0.0,6.376409075834817,6.376409075834817,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,37,0,0
23931208,55485246939,viber,2025-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.096398583152709,9.472807658987527,0,0,1,2,1,0,0,32
21782287,75026598794,viber,2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,47570492622,instagram,2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,76466722856,telegram,2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,45038593789,avito,2025-02-14,0.0,9.545970342094039,9.545970342094039,14.975717452215447,0.0,0.0,14.975717452215447,0.0,0.0,1,1,0,0,0,48,50,0
21782287,25780840970,avito,2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.984871410803265,32.50655920511275,0,0,1,3,1,0,0,63
11606517,07182214050,instagram,2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,33932214573,avito,2025-02-14,0.0,7.767948286940991,7.767948286940991,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,32,0,0
11606517,16127177903,viber,2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,52606052688,telegram,2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,23285228494,telegram,2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,32836120500,avito,2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.767948286940991,0,0,0,1,0,0,0,0
11606517,31592905183,instagram,2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,11585672433,vk,2025-02-14,0.0,12.116417940799298,12.116417940799298,11.589515757848226,0.0,0.0,11.589515757848226,8.548240241975439,32.25417394062296,1,1,1,3,1,40,34,53
21782287,76466722856,telegram,2025-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.712464300816759,25.92720445292696,0,0,1,2,1,0,0,35
21782287,75026598794,viber,2025-02-15,0.0,0.0,0.0,21.214740152110203,0.0,0.0,21.214740152110203,0.0,0.0,0,1,0,0,0,0,57,0
11606517,32836120500,avito,2025-02-15,0.0,5.223762600588698,5.223762600588698,0.0,0.0,0.0,0.0,0.0,5.223762600588698,1,0,0,1,0,47,0,0
11606517,55703215234,telegram,2025-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,08272999992,telegram,2025-02-15,0.0,4.627934139310795,4.627934139310795,0.0,0.0,0.0,0.0,8.593340269481438,13.221274408792233,1,0,1,2,1,48,0,31
21782287,76466722856,telegram,2025-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.24877750958731,0,0,0,2,1,0,0,0
21782287,45038593789,avito,2025-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0130542007171255,0.0,0,0,1,0,0,0,0,57
21782287,75026598794,viber,2025-02-16,0.0,0.0,0.0,24.235723308870185,0.0,0.0,24.235723308870185,0.0,0.0,0,1,0,0,0,0,63,0
11606517,55703215234,telegram,2025-02-16,2.009121773218208,7.599763176300337,7.599763176300337,0.0,0.0,0.0,0.0,0.0,9.608884949518545,1,0,0,1,0,40,0,0
23931208,85661428409,instagram,2025-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,58764457217,instagram,2025-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,95855921324,instagram,2025-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,08272999992,telegram,2025-02-16,0.0,0.0,0.0,19.659945243203044,0.0,0.0,19.659945243203044,0.0,0.0,0,1,0,0,0,0,24,0
23931208,55485246939,viber,2025-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,11585672433,vk,2025-02-16,0.0,7.468328705104703,7.468328705104703,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,22,0,0
23931208,04094696028,max,2025-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7638347958402205,0.0,0,0,1,0,0,0,0,22
23931208,14686373482,whatsapp,2025-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.89210874414797,0,0,0,3,1,0,0,0
21782287,45038593789,avito,2025-02-17,0.0,0.0,0.0,22.078958192381126,0.0,0.0,22.078958192381126,4.375926934237765,0.0,0,1,1,0,0,0,53,64
21782287,09519908696,vk,2025-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,39257271584,viber,2025-02-17,2.0081894962721054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.463074622890996,0,0,0,2,1,0,0,0
11606517,56507791063,avito,2025-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,32926245959,telegram,2025-02-17,0.0,3.51350645698997,3.51350645698997,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,21,0,0
11606517,31592905183,instagram,2025-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,40796143036,telegram,2025-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51350645698997,0,0,0,1,0,0,0,0
23931208,08272999992,telegram,2025-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,95855921324,instagram,2025-02-17,0.0,4.815596929476148,4.815596929476148,0.0,0.0,0.0,0.0,14.154771291169263,18.970368220645412,1,0,1,2,1,25,0,56
21782287,24022627614,max,2025-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.245528342960448,0.0,0,0,1,0,0,0,0,54
21782287,00736226975,max,2025-02-18,0.0,0.0,0.0,19.41654196775433,0.0,0.0,19.41654196775433,0.0,29.66207031071478,0,1,0,2,1,0,46,0
21782287,76466722856,telegram,2025-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,33932214573,avito,2025-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,32836120500,avito,2025-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.233120135081112,0,0,0,1,0,0,0,0
11606517,96189766454,instagram,2025-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,31592905183,instagram,2025-02-18,0.0,5.233120135081112,5.233120135081112,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,28,0,0
23931208,55485246939,viber,2025-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9724466184142504,17.72416218757066,0,0,1,3,1,0,0,40
23931208,10110616593,instagram,2025-02-18,0.0,6.339900943441672,6.339900943441672,9.411814625714738,0.0,0.0,9.411814625714738,0.0,0.0,1,1,0,0,0,53,58,0
21782287,76466722856,telegram,2025-02-19,0.0,0.0,0.0,23.68225627067795,0.0,0.0,23.68225627067795,0.0,31.768048310642495,0,1,0,3,1,0,51,0
21782287,45038593789,avito,2025-02-19,0.0,4.226168208002536,4.226168208002536,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,29,0,0
21782287,24022627614,max,2025-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8596238319620064,0.0,0,0,1,0,0,0,0,26
11606517,33932214573,avito,2025-02-19,0.0,3.159969243691993,3.159969243691993,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,27,0,0
11606517,32926245959,telegram,2025-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,32836120500,avito,2025-02-19,2.005493858707983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1654631023999755,0,0,0,1,0,0,0,0
23931208,08272999992,telegram,2025-02-19,2.009262510485696,5.740681519047494,5.740681519047494,17.198026980603533,0.0,0.0,17.198026980603533,1.7281743496869684,26.676145359823693,1,1,1,3,1,22,80,41
21782287,24022627614,max,2025-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3775159970871238,0.0,0,0,1,0,0,0,0,25
21782287,75026598794,viber,2025-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,28439713457,max,2025-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,47570492622,instagram,2025-02-20,0.0,0.0,0.0,14.55591788253821,0.0,0.0,14.55591788253821,0.0,15.933433879625333,0,1,0,2,1,0,54,0
21782287,76466722856,telegram,2025-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,52606052688,telegram,2025-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,85193315779,telegram,2025-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,62179202986,telegram,2025-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,32836120500,avito,2025-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,16127177903,viber,2025-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,32926245959,telegram,2025-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,33932214573,avito,2025-02-20,0.0,2.830216041985761,2.830216041985761,0.0,0.0,0.0,0.0,0.0,2.830216041985761,1,0,0,1,0,35,0,0
11606517,56507791063,avito,2025-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,10110616593,instagram,2025-02-20,2.0190770631617925,5.130025825814534,5.130025825814534,0.0,0.0,0.0,0.0,2.1697948587601488,9.318897747736475,1,0,1,2,1,52,0,52
21782287,39257271584,viber,2025-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,45038593789,avito,2025-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,00736226975,max,2025-02-21,0.0,6.751440980448398,6.751440980448398,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,30,0,0
21782287,76466722856,telegram,2025-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,28439713457,max,2025-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.928142617540251,30.42355549485317,0,0,1,3,1,0,0,61
21782287,75026598794,viber,2025-02-21,0.0,0.0,0.0,18.74397189686452,0.0,0.0,18.74397189686452,0.0,0.0,0,1,0,0,0,0,61,0
11606517,32926245959,telegram,2025-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,56507791063,avito,2025-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,32836120500,avito,2025-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,16127177903,viber,2025-02-21,2.012109310963898,5.780000188157114,5.780000188157114,0.0,0.0,0.0,0.0,0.0,7.792109499121012,1,0,0,1,0,29,0,0
11606517,85193315779,telegram,2025-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,08272999992,telegram,2025-02-21,0.0,5.176491283078079,5.176491283078079,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,42,0,0
23931208,55485246939,viber,2025-02-21,2.010621828543064,0.0,0.0,0.0,0.0,0.0,0.0,7.996322767309349,15.183435878930492,0,0,1,2,1,0,0,38
21782287,76466722856,telegram,2025-02-22,0.0,0.0,0.0,20.01733399296888,0.0,0.0,20.01733399296888,5.441368056984277,25.458702049953157,0,1,1,2,1,0,41,40
11606517,85193315779,telegram,2025-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,09697788870,whatsapp,2025-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,16274348610,whatsapp,2025-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,16127177903,viber,2025-02-22,0.0,3.0552980680894795,3.0552980680894795,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,22,0,0
11606517,33932214573,avito,2025-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,32836120500,avito,2025-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0552980680894795,0,0,0,1,0,0,0,0
11606517,38536948085,max,2025-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,70579700362,avito,2025-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,11585672433,vk,2025-02-22,0.0,7.487161131024436,7.487161131024436,24.931600432489592,0.0,0.0,24.931600432489592,5.076063677943736,37.49482524145776,1,1,1,3,1,21,68,49
21782287,75026598794,viber,2025-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.56883492387589,0,0,0,2,1,0,0,0
21782287,76466722856,telegram,2025-02-23,0.0,0.0,0.0,26.783491191701618,0.0,0.0,26.783491191701618,2.7853437321742742,0.0,0,1,1,0,0,0,50,20
11606517,32836120500,avito,2025-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.551490206360995,0,0,0,1,0,0,0,0
11606517,16274348610,whatsapp,2025-02-23,0.0,4.551490206360995,4.551490206360995,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,28,0,0
11606517,32926245959,telegram,2025-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,33932214573,avito,2025-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,52606052688,telegram,2025-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,08272999992,telegram,2025-02-23,0.0,6.195908220197756,6.195908220197756,36.94400536930998,0.0,0.0,36.94400536930998,2.189778821909398,45.329692411417135,1,1,1,3,1,37,79,25
21782287,47570492622,instagram,2025-02-24,0.0,0.0,0.0,29.071795151402362,0.0,0.0,29.071795151402362,0.0,0.0,0,1,0,0,0,0,80,0
21782287,28439713457,max,2025-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21078492801462,34.28258007941698,0,0,1,2,1,0,0,55
11606517,32926245959,telegram,2025-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,52606052688,telegram,2025-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,31592905183,instagram,2025-02-24,2.009363763782248,12.516534312155198,12.516534312155198,0.0,0.0,0.0,0.0,0.0,14.525898075937446,1,0,0,1,0,39,0,0
11606517,32836120500,avito,2025-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,08272999992,telegram,2025-02-24,0.0,3.470161017460736,3.470161017460736,0.0,0.0,0.0,0.0,2.078249676832972,5.5484106942937075,1,0,1,2,1,20,0,23
21782287,75026598794,viber,2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.292967900223625,0.0,0,0,1,0,0,0,0,50
21782287,09519908696,vk,2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.984874528019237,0,0,0,3,1,0,0,0
21782287,76466722856,telegram,2025-02-25,0.0,3.0558742251691067,3.0558742251691067,14.636032402626503,0.0,0.0,14.636032402626503,0.0,0.0,1,1,0,0,0,27,62,0
11606517,32836120500,avito,2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,96189766454,instagram,2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,16274348610,whatsapp,2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,62179202986,telegram,2025-02-25,0.0,4.287034356081514,4.287034356081514,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,22,0,0
11606517,32926245959,telegram,2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,93587410201,instagram,2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287034356081514,0,0,0,1,0,0,0,0
23931208,55485246939,viber,2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.61248791775278,0.0,0,0,1,0,0,0,0,77
23931208,14686373482,whatsapp,2025-02-25,2.0155661217146674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.17926366139811,0,0,0,2,1,0,0,0
23931208,10110616593,instagram,2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,08272999992,telegram,2025-02-25,0.0,5.551209621930665,5.551209621930665,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,16,0,0
23931208,85661428409,instagram,2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,11585672433,vk,2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,04094696028,max,2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,39257271584,viber,2025-02-26,2.010046547904003,0.0,0.0,20.778470919859117,0.0,0.0,20.778470919859117,3.0498458864641687,25.83836335422729,0,1,1,2,1,0,74,31
11606517,36081056141,avito,2025-02-26,0.0,2.6410029493857095,2.6410029493857095,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,22,0,0
11606517,32836120500,avito,2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,33932214573,avito,2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,31592905183,instagram,2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6410029493857095,0,0,0,1,0,0,0,0
11606517,96189766454,instagram,2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,55485246939,viber,2025-02-26,0.0,0.0,0.0,20.477684567989208,0.0,0.0,20.477684567989208,0.0,0.0,0,1,0,0,0,0,62,0
23931208,08272999992,telegram,2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.10736943476863,0,0,0,3,1,0,0,0
23931208,11585672433,vk,2025-02-26,0.0,3.0098575955180014,3.0098575955180014,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,18,0,0
23931208,77077321366,whatsapp,2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6198272712614217,0.0,0,0,1,0,0,0,0,36
21782287,39257271584,viber,2025-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,28439713457,max,2025-02-27,0.0,0.0,0.0,13.762300035374402,0.0,0.0,13.762300035374402,1.8121714287315962,15.574471464105997,0,1,1,2,1,0,40,22
11606517,32926245959,telegram,2025-02-27,2.008183056351622,5.761942183909834,5.761942183909834,0.0,0.0,0.0,0.0,0.0,7.770125240261456,1,0,0,1,0,29,0,0
11606517,32836120500,avito,2025-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
11606517,56507791063,avito,2025-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,58764457217,instagram,2025-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8002606362708984,0.0,0,0,1,0,0,0,0,18
23931208,08272999992,telegram,2025-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,55485246939,viber,2025-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,10110616593,instagram,2025-02-27,2.0057487793240414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.014071446184904,0,0,0,2,1,0,0,0
23931208,11585672433,vk,2025-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
23931208,85661428409,instagram,2025-02-27,0.0,4.208062030589964,4.208062030589964,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,26,0,0
21782287,09519908696,vk,2025-02-28,2.0087375770629277,0.0,0.0,10.16817416846545,0.0,0.0,10.16817416846545,7.631383846067537,19.808295591595915,0,1,1,2,1,0,40,43
21782287,28439713457,max,2025-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
21782287,76466722856,telegram,2025-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
